# target|version|size|url|name
Tbeam_SX1276_repeater_bridge_espnow|bridge-espnow-v1.0.1|1368784|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/Tbeam_SX1276_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|Tbeam_SX1276_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
Tbeam_SX1276_repeater_bridge_tcp|bridge-tcp-v1.0.7|1363248|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Tbeam_SX1276_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Tbeam_SX1276_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Tbeam_SX1276_room_server|room-server-v1.0.2|1346064|https://github.com/MichTronics/MeshCoreNG/releases/download/room-server-v1.0.2/Tbeam_SX1276_room_server-nl-v1.0.2-bff9ec9.bin|Tbeam_SX1276_room_server-nl-v1.0.2-bff9ec9.bin
Tenstar_C3_sx1262_repeater|repeater-v1.0.2|1389440|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/Tenstar_C3_sx1262_repeater-nl-v1.0.2-bff9ec9.bin|Tenstar_C3_sx1262_repeater-nl-v1.0.2-bff9ec9.bin
Tenstar_C3_sx1262_repeater_bridge_espnow|bridge-espnow-v1.0.1|1401472|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/Tenstar_C3_sx1262_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|Tenstar_C3_sx1262_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
Tenstar_C3_sx1262_repeater_bridge_tcp|bridge-tcp-v1.0.7|1395184|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Tenstar_C3_sx1262_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Tenstar_C3_sx1262_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Tenstar_C3_sx1268_repeater|repeater-v1.0.2|1389408|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/Tenstar_C3_sx1268_repeater-nl-v1.0.2-bff9ec9.bin|Tenstar_C3_sx1268_repeater-nl-v1.0.2-bff9ec9.bin
Tenstar_C3_sx1268_repeater_bridge_espnow|bridge-espnow-v1.0.1|1401440|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/Tenstar_C3_sx1268_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|Tenstar_C3_sx1268_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
Tenstar_C3_sx1268_repeater_bridge_tcp|bridge-tcp-v1.0.7|1395168|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Tenstar_C3_sx1268_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Tenstar_C3_sx1268_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
ThinkNode_M2_companion_radio_ble|companion-v1.0.2|1211456|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/ThinkNode_M2_companion_radio_ble-nl-v1.0.2-bff9ec9.bin|ThinkNode_M2_companion_radio_ble-nl-v1.0.2-bff9ec9.bin
ThinkNode_M2_companion_radio_usb|companion-v1.0.2|603888|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/ThinkNode_M2_companion_radio_usb-nl-v1.0.2-bff9ec9.bin|ThinkNode_M2_companion_radio_usb-nl-v1.0.2-bff9ec9.bin
ThinkNode_M2_Repeater|repeater-v1.0.2|1276528|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/ThinkNode_M2_Repeater-nl-v1.0.2-bff9ec9.bin|ThinkNode_M2_Repeater-nl-v1.0.2-bff9ec9.bin
ThinkNode_M2_Repeater_bridge_espnow|bridge-espnow-v1.0.1|1286768|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/ThinkNode_M2_Repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|ThinkNode_M2_Repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
ThinkNode_M2_Repeater_bridge_tcp|bridge-tcp-v1.0.7|1281616|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/ThinkNode_M2_Repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|ThinkNode_M2_Repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
ThinkNode_M2_room_server|room-server-v1.0.2|1263584|https://github.com/MichTronics/MeshCoreNG/releases/download/room-server-v1.0.2/ThinkNode_M2_room_server-nl-v1.0.2-bff9ec9.bin|ThinkNode_M2_room_server-nl-v1.0.2-bff9ec9.bin
ThinkNode_M5_companion_radio_ble|companion-v1.0.2|1228368|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/ThinkNode_M5_companion_radio_ble-nl-v1.0.2-bff9ec9.bin|ThinkNode_M5_companion_radio_ble-nl-v1.0.2-bff9ec9.bin
ThinkNode_M5_companion_radio_usb|companion-v1.0.2|620576|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/ThinkNode_M5_companion_radio_usb-nl-v1.0.2-bff9ec9.bin|ThinkNode_M5_companion_radio_usb-nl-v1.0.2-bff9ec9.bin
ThinkNode_M5_Repeater|repeater-v1.0.2|1292672|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/ThinkNode_M5_Repeater-nl-v1.0.2-bff9ec9.bin|ThinkNode_M5_Repeater-nl-v1.0.2-bff9ec9.bin
ThinkNode_M5_Repeater_bridge_espnow|bridge-espnow-v1.0.1|1302800|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/ThinkNode_M5_Repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|ThinkNode_M5_Repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
ThinkNode_M5_Repeater_bridge_tcp|bridge-tcp-v1.0.7|1297552|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/ThinkNode_M5_Repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|ThinkNode_M5_Repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
ThinkNode_M5_room_server|room-server-v1.0.2|1279776|https://github.com/MichTronics/MeshCoreNG/releases/download/room-server-v1.0.2/ThinkNode_M5_room_server-nl-v1.0.2-bff9ec9.bin|ThinkNode_M5_room_server-nl-v1.0.2-bff9ec9.bin
WHY2025_badge_repeater_bridge_tcp|bridge-tcp-v1.0.7|1420224|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/WHY2025_badge_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|WHY2025_badge_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Xiao_C3_companion_radio_ble|companion-v1.0.2|1298672|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/Xiao_C3_companion_radio_ble-nl-v1.0.2-bff9ec9.bin|Xiao_C3_companion_radio_ble-nl-v1.0.2-bff9ec9.bin
Xiao_C3_companion_radio_usb|companion-v1.0.2|557152|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/Xiao_C3_companion_radio_usb-nl-v1.0.2-bff9ec9.bin|Xiao_C3_companion_radio_usb-nl-v1.0.2-bff9ec9.bin
Xiao_C3_repeater|repeater-v1.0.2|1402224|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/Xiao_C3_repeater-nl-v1.0.2-bff9ec9.bin|Xiao_C3_repeater-nl-v1.0.2-bff9ec9.bin
Xiao_C3_repeater_bridge_rs232|bridge-rs232-v1.0.2|1226144|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-rs232-v1.0.2/Xiao_C3_repeater_bridge_rs232-nl-v1.0.2-bff9ec9.bin|Xiao_C3_repeater_bridge_rs232-nl-v1.0.2-bff9ec9.bin
Xiao_C3_repeater_bridge_tcp|bridge-tcp-v1.0.7|1402288|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Xiao_C3_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Xiao_C3_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Xiao_C3_room_server|room-server-v1.0.2|1387792|https://github.com/MichTronics/MeshCoreNG/releases/download/room-server-v1.0.2/Xiao_C3_room_server-nl-v1.0.2-bff9ec9.bin|Xiao_C3_room_server-nl-v1.0.2-bff9ec9.bin
Xiao_C6_repeater_bridge_rs232|bridge-rs232-v1.0.2|1425440|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-rs232-v1.0.2/Xiao_C6_repeater_bridge_rs232-nl-v1.0.2-bff9ec9.bin|Xiao_C6_repeater_bridge_rs232-nl-v1.0.2-bff9ec9.bin
Xiao_C6_repeater_bridge_tcp|bridge-tcp-v1.0.7|1420272|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Xiao_C6_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Xiao_C6_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Xiao_S3_WIO_companion_radio_ble|companion-v1.0.2|1239952|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/Xiao_S3_WIO_companion_radio_ble-nl-v1.0.2-bff9ec9.bin|Xiao_S3_WIO_companion_radio_ble-nl-v1.0.2-bff9ec9.bin
Xiao_S3_WIO_companion_radio_usb|companion-v1.0.2|631760|https://github.com/MichTronics/MeshCoreNG/releases/download/companion-v1.0.2/Xiao_S3_WIO_companion_radio_usb-nl-v1.0.2-bff9ec9.bin|Xiao_S3_WIO_companion_radio_usb-nl-v1.0.2-bff9ec9.bin
Xiao_S3_WIO_repeater|repeater-v1.0.2|1287344|https://github.com/MichTronics/MeshCoreNG/releases/download/repeater-v1.0.2/Xiao_S3_WIO_repeater-nl-v1.0.2-bff9ec9.bin|Xiao_S3_WIO_repeater-nl-v1.0.2-bff9ec9.bin
Xiao_S3_WIO_repeater_bridge_espnow|bridge-espnow-v1.0.1|1297552|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-espnow-v1.0.1/Xiao_S3_WIO_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin|Xiao_S3_WIO_repeater_bridge_espnow-nl-v1.0.1-bff9ec9.bin
Xiao_S3_WIO_repeater_bridge_tcp|bridge-tcp-v1.0.7|1292128|https://github.com/MichTronics/MeshCoreNG/releases/download/bridge-tcp-v1.0.7/Xiao_S3_WIO_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin|Xiao_S3_WIO_repeater_bridge_tcp-nl-v1.0.7-bff9ec9.bin
Xiao_S3_WIO_room_server|room-server-v1.0.2|1275648|https://github.com/MichTronics/MeshCoreNG/releases/download/room-server-v1.0.2/Xiao_S3_WIO_room_server-nl-v1.0.2-bff9ec9.bin|Xiao_S3_WIO_room_server-nl-v1.0.2-bff9ec9.bin
